author_author_id,author_name,email
8657,"Kato, Shingo",
8658,"Kato, Shuhei",
8659,"Kato, Susumu",
8660,"Kato, Tsuneaki",
8661,"Kato, Yoshihide",
8662,"Kato, Yoshikiyo",
8663,"Kato, Yuki",
8664,"Katoh, Naoto",
8665,"Katona, Melinda",
8666,"Katragadda, Rahul",
8667,"Katrenko, Sophia",
8668,"Katsos, Napoleon",
8669,"Katsumaru, Masaki",
8670,"Katz, Boris",
8671,"Katz, Graham",
8672,"Katz, Karen",
8673,"Katz, Phil",
8674,"Katz, Sandra",
8675,"Katz, Slava M.",
8676,"Katz-Brown, Jason",
8677,"Kauchak, David",
8678,"Kaufmann, Stefan",
8679,"Kaufmann, Tobias",
8680,"Kaufmann, Todd",
8681,"Kaupmann, Fabian",
8682,"Kaur, Mandeep",
8683,"Kaur, Manpreet",
8684,"Kautz, Henry",
8685,"Kawabata, Takeshi",
8686,"Kawada, Takuya",
8687,"Kawada, Tsutomu",
8688,"Kawaguchi, Nobuo",
8689,"Kawaguchi, Yasunobu",
8690,"Kawaguchi, Yukiko",
8691,"Kawahara, Daisuke",
8692,"Kawahara, Tatsuya",
8693,"Kawai, Atsuo",
8694,"Kawai, Hisashi",
8695,"Kawai, Jun",
8696,"Kawai, Takao",
8697,"Kawai, Yukiko",
8698,"Kawakami, Kazuya",
8699,"Kawamori, Masahito",
8700,"Kawamoto, Shinichi",
8701,"Kawasaki, Yoshifumi",
8702,"Kawasaki, Zenshiro",
8703,"Kawata, Yasuhiro",
8704,"Kawazoe, Ai",
8705,"Kawtrakul, Asanee",
8706,"Kay, Martin",
8707,"Kay, Roderick",
8708,"Kayaalp, Mehmet",
8709,"Kayadelen, Tolga",
8710,"Kaye, Jeffrey",
8711,"Kaye, Jonathan",
8712,"Kayser, Michael",
8713,"Kazakov, Dimitar",
8714,"Kazama, Jun'ichi",
8715,"Kazantseva, Anna",
8716,"Kazawa, Hideto",
8717,"Kazemi, Farzindar",
8718,"Kazemi, Mohammad",
8719,"Kazemian, Siavash",
8720,"Kazemzadeh, Abe",
8721,"Kazemzadeh, Sahar",
8722,"Kazi, Michaeel",
8723,"Kazi, Zunaid",
8724,"Kazuhide, YAMAMOTO",
8725,Ke&szlig,
8726,"Ke, Dengfeng",
8727,"Ke, Jinyun",
8728,"Keane, John",
8729,"Kearns, Michael S.",
8730,"Kedia, Piyush",
8731,"Keenan, Gail",
8732,"Keenan, Thomas A.",
8733,"Keeney, John",
8734,"Keerthi, Sathiya",
8735,"Kegelmeyer, Philip",
8736,"Kegl, Judy Anne",
8737,"Kehagias, Athanasios",
8738,"Kehler, Andrew",
8739,"Kehler, T. P.",
8740,"Keil, Martina",
8741,"Keim, Daniel",
8742,"Keim, Daniel A.",
8743,"Keim, Greg A.",
8744,"Keith, Katherine",
8745,"Keizer, Simon",
8746,"Kekec, Taygun",
8747,"Kelana, Eka",
8748,"Kelcey, Matthew",
8749,"Kelkar, Sachin",
8750,"Kelleher, John",
8751,"Kelleher, John D.",
8752,"Keller, Bill",
8753,"Keller, Frank",
8754,"Keller, Mikaela",
8755,"Keller, Nicholas",
8756,"Kellermann, Walter",
8757,"Kelly, Barbara",
8758,"Kelly, Colin",
8759,"Kelly, Diane",
8760,"Kelly, Erin",
8761,"Kelly, Maria",
8762,"Kelly, Robert",
8763,"Kembhavi, Aniruddha",
8764,"Kemighan, Mark D.",
8765,"Kempe, Andre",
8766,"Kempen, Gerard",
8767,"Kemper, Brian",
8768,"Kemps-Snijders, Marc",
8769,"Kempson, Ruth",
8770,"Kendall, Elizabeth",
8771,"Kennedy, Alistair",
8772,"Kennedy, Brandon",
8773,"Kennedy, Christopher",
8774,"Kenney, Jessica",
8775,"Kennington, Casey",
8776,"Kenny, Patrick",
8777,"Kentaro, TORISAWA",
8778,"Kenter, Tom",
8779,"Kenyon, Dorry M.",
8780,"Kenyon-Dean, Kian",
8781,"Keogh, Katrina",
8782,"Kepler, Fabio Natanael",
8783,"Kepser, Stephan",
8784,"Ker, Andrew",
8785,"Ker, Sur-Jin",
8786,"Keri, Venkatesh",
8787,"Kerimov, Ruslan",
8788,"Kermanidis, Katia",
8789,"Kermes, Hannah",
8790,"Kerminen, Antti",
8791,"Kern, Margaret",
8792,"Kern, Margaret L.",
8793,"Kern, Roman",
8794,"Kerpedjiev, Stephan M.",
8795,"Kerre, Etienne",
8796,"Kerschhofer-Puhalo, Nadja",
8797,"Kersey, Cynthia",
8798,"Kershenbaum, Aaron",
8799,"Kertz, Laura",
8800,"Kerz, Elma",
8801,"Kerzic, Damijana",
8802,"Kese, Ralf",
8803,"Keselj, Tanja",
8804,"Keselj, Vlado",
8805,"Keshet, Ezra",
8806,"Keshet, Joseph",
8807,"Keshtkar, Fazel",
8808,"Keson, Britt",
8809,"Kesseler, Marcus",
8810,"Kesselheim, Michael",
8811,"Kessikbayeva, Gulshat",
8812,"Kessler, Brett",
8813,"Kessler, Jason",
8814,"Kessler, R&Atilde",
8815,"Kessler, Wiltrud",
8816,"Kestemont, Mike",
8817,"Ketabdar, Hamed",
8818,"Ketelhut, Diane Jass",
8819,"KettnerovÃ¡, VÃ¡clava",
8820,"Kettunen, Kimmo",
8821,"Keyser, Paul",
8822,"Khader, Alaa",
8823,"Khadivi, Shahram",
8824,"Khaitan, Pranav",
8825,"Khajour, Abdelaziz",
8826,"Khalid, Mahboob",
8827,"Khalidov, Vasil",
8828,"Khalifa, Salam",
8829,"Khalilov, Maxim",
8830,"Khallash, Mojtaba",
8831,"Khaltar, Badam-Osor",
8832,"Khan, Arif Md.",
8833,"Khan, Imtiaz Hussain",
8834,"Khan, Mohammad",
8835,"Khan, Muhammad Aamir",
8836,"Khan, Muhammad Usman Ghani",
8837,"Khan, Nazan",
8838,"Khan, Omar",
8839,"Khan, Shahzad",
8840,"Khan, Tafseer Ahmed",
8841,"Khanam, Aquila",
8842,"Khandelwal, Vikash",
8843,"Khanh Do, Quoc",
8844,"Khani, Fereshte",
8845,"Khapra, Mitesh M.",
8846,"Khare, Prashant",
8847,"Kharkwal, Gaurav",
8848,"Kharrat, Alma",
8849,"Khashabi, Daniel",
8850,"Khasnov, Bakhitdzhan",
8851,"Khatib, Khalid Al",
8852,"Khayrallah, Huda",
8853,"Khayyamian, Mahdy",
8854,"Khegai, Janna",
8855,"Khemakhem, Aida",
8856,"Khilnani, Divye Raj",
8857,"Khmylko, Lidia",
8858,"Kho, Alvin",
8859,"Khoo, Christopher S. G.",
8860,"Khot, Tushar",
8861,"Khouas, Leila",
8862,"Khouzaimi, Hatim",
8863,"Khubohandani, L. M.",
8864,"Khudanpur, Sanjeev",
8865,"Khudanpur, Sanjeev P.",
8866,"Khurana, Sameer",
8867,"Kibble, Rodger",
8868,"Kibrik, A. E.",
8869,"Kiciman, Emre",
8870,"Kida, Atsuko",
8871,"Kida, Mitsuhiro",
8872,"Kida, Yuuko",
8873,"Kidawara, Yutaka",
8874,"Kiddon, Chloe",
8875,"Kiddon, ChloÃƒÂ©",
8876,"Kiddon, ChloÃ©",
8877,"Kido, Fuyuko",
8878,"Kido, Yusuke",
8879,"Kidwell, Paul",
8880,"Kiefer, Bernd",
8881,"Kiefer, Ferenc",
8882,"Kiela, Douwe",
8883,"Kielty, John",
8884,"Kiem, Hoang",
8885,"Kienast, Gert",
8886,"Kiesel, Dora",
8887,"Kiesel, Johannes",
8888,"Kiesling, Scott",
8889,"Kiessling, Andreas",
8890,"Kietz, Jorg-Uwe",
8891,"Kijak, Ewa",
8892,"Kijsirikul, Boonserm",
8893,"Kikuchi, H.",
8894,"Kikuchi, Norihiro",
8895,"Kikuchi, Yuta",
8896,"Kikui, Genichiro",
8897,"Kilanski, Kelley",
8898,"Kilbury, James",
8899,"Kilgarriff, Adam",
8900,"Kilger, Anne",
8901,"Kilgour, Jonathan",
8902,"Kilgour, Kevin",
8903,"Kilias, Torsten",
8904,"Kilickaya, Mert",
8905,"Kilicoglu, Halil",
8906,"Kim, A-Yeong",
8907,"Kim, Albert",
8908,"Kim, Annice",
8909,"Kim, Anthony",
8910,"Kim, Byeong Man",
8911,"Kim, Byeongchang",
8912,"Kim, Daejoong",
8913,"Kim, Deok-Bong",
8914,"Kim, Dong-Il",
8915,"Kim, Dongchan",
8916,"Kim, Dongho",
8917,"Kim, Donghyun",
8918,"Kim, Doo Soon",
8919,"Kim, Eun-Kyung",
8920,"Kim, Eunju",
8921,"Kim, George",
8922,"Kim, Gilchang",
8923,"Kim, Grace",
8924,"Kim, Hansaem",
8925,"Kim, Harksoo",
8926,"Kim, Heejin",
8927,"Kim, Hiongun",
8928,"Kim, Hyeon-Jin",
8929,"Kim, Hyouk-Keun",
8930,"Kim, Hyun",
8931,"Kim, Hyunki",
8932,"Kim, Jae Dong",
8933,"Kim, Jae-Ho",
8934,"Kim, Jae-hoon",
8935,"Kim, Jee Eun",
8936,"Kim, Jee-Hyub",
8937,"Kim, Jessica",
8938,"Kim, Jihie",
8939,"Kim, Jin-Dong",
8940,"Kim, Jinhan",
8941,"Kim, Jong Wan",
8942,"Kim, Jong-Bok",
8943,"Kim, Jonghoon",
8944,"Kim, Joo-Kyung",
8945,"Kim, Joohyun",
8946,"Kim, Joseph",
8947,"Kim, Joungbum",
8948,"Kim, Jun-Seok",
8949,"Kim, Jun-Tae",
8950,"Kim, Jung Hee",
8951,"Kim, Jung-Jae",
8952,"Kim, Jung-jae",
8953,"Kim, Jungi",
8954,"Kim, Kee-Eung",
8955,"Kim, Kilyoun",
8956,"Kim, Kyoung-Young",
8957,"Kim, Kyungduk",
8958,"Kim, Kyungsun",
8959,"Kim, Mi-Young",
8960,"Kim, Mikyung",
8961,"Kim, Min-Jeong",
8962,"Kim, Moonjoo",
8963,"Kim, Myunghee",
8964,"Kim, Nari",
8965,"Kim, Sang-Bum",
8966,"Kim, Se-Jong",
8967,"Kim, Seokhwan",
8968,"Kim, Seongyong",
8969,"Kim, Seonho",
8970,"Kim, Seunghi",
8971,"Kim, Seungyeon",
8972,"Kim, Soo-Hong",
8973,"Kim, Soo-Min",
8974,"Kim, Su Nam",
8975,"Kim, Suin",
8976,"Kim, Sun",
8977,"Kim, Sung Dong",
8978,"Kim, Sungchul",
8979,"Kim, Sunghwan Mac",
8980,"Kim, Taehoon",
8981,"Kim, Taehwan",
8982,"Kim, Taewan",
8983,"Kim, UngMo",
8984,"Kim, Won",
8985,"Kim, Woosung",
8986,"Kim, Yea Seul",
8987,"Kim, Yeun-Bae",
8988,"Kim, Yookyung",
8989,"Kim, Yoon",
8990,"Kim, Yoonkwan",
8991,"Kim, Young-Bum",
8992,"Kim, Young-Kil",
8993,"Kim, Youngjun",
8994,"Kim, Youngsik",
8995,"Kim, Youngwhan",
8996,"Kim, Yu-Seop",
8997,"Kim, Yung Taek",
8998,"Kim, Yunsu",
8999,"Kim, Zae Myung",
9000,"Kimball, Anthony",
9001,"Kimball, Owen",
9002,"Kimber, Don",
9003,"Kimelfeld, Benny",
9004,"Kimura, Fuminori",
9005,"Kimura, Kazuhiro",
9006,"Kimura, Kenji",
9007,"Kimura, Mutsuko",
9008,"Kimura, Shinichi",
9009,"Kimura, Yukihiko",
9010,"Kimzey, Jim",
9011,"King, Ben",
9012,"King, Gary",
9013,"King, Irwin",
9014,"King, James",
9015,"King, Jonathan",
9016,"King, Joseph",
9017,"King, Josh",
9018,"King, Levi",
9019,"King, Maghi",
9020,"King, Margaret",
9021,"King, Paul John",
9022,"King, Paul L.",
9023,"King, Simon",
9024,"King, Tracy Holloway",
9025,"Kingsbury, Brian",
9026,"Kingsbury, Paul",
9027,"Kinjo, Yumiko",
9028,"Kinnunen, Tomi",
9029,"Kinoshita, Akinori",
9030,"Kinoshita, Satoshi",
9031,"Kinoshita, Shuhei",
9032,"Kinsella, Thomas",
9033,"Kinukawa, Hiroshi",
9034,"Kinyon, Alexandra",
9035,"Kinzey, Jim",
9036,"Kipersztok, Oscar",
9037,"Kiperwasser, Eliyahu",
9038,"Kipp, Michael",
9039,"Kipper, Karin Christine",
9040,"Kipper-Schuler, Karin",
9041,"Kiprov, Yasen",
9042,"Kiran, Yigit",
9043,"Kiraz, George Anton",
9044,"Kirby, Simon",
9045,"Kirchhoff, Katrin",
9046,"Kirchhoffer, Tarek",
9047,"Kirchmann, Heinz",
9048,"Kirchmeier-Andersen, Sabine",
9049,"Kirchner, Jesse",
9050,"Kireyev, Kirill",
9051,"Kiritchenko, Svetlana",
9052,"Kiriyama, Shinya",
9053,"Kirk, Nicholas H.",
9054,"Kirkedal, Andreas S&Atilde",
9055,"Kirov, Christo",
9056,"Kirsch, Harald",
9057,"Kirschenbaum, Amit",
9058,"Kirschner, Manuel",
9059,"Kirschner, Zdenek",
9060,"Kirschnick, Johannes",
9061,"Kirsten, Mathias",
9062,"Kirtman, Smart E.",
9063,"Kiryakov, Atanas",
9064,"Kis, Balazs",
9065,"Kis, Emese",
9066,"Kishida, Kazuaki",
9067,"Kishida, Masahiro",
9068,"Kishino, Fumio",
9069,"Kishore, Sushant",
9070,"Kisiel, Bryan",
9071,"Kisilevich, Slava",
9072,"Kiso, Tetsuo",
9073,"Kiss, Tibor",
9074,"Kisselew, Max",
9075,"Kit, Chunyu",
9076,"Kita, Kenji",
9077,"Kitaev, Nikita",
9078,"Kitagawa, Kotaro",
9079,"Kitajima, Risa",
9080,"Kitamoto, Asanobu",
9081,"Kitamura, Keisuke",
9082,"Kitamura, Mihoko",
9083,"Kitani, Tsuyoshi",
9084,"Kitano, Hiroaki",
9085,"Kitaoka, Norihide",
9086,"Kitazawa, Shigeyoshi",
9087,"Kitsuregawa, Masaru",
9088,"Kitt, Chunyu",
9089,"Kittredge, Richard",
9090,"KivimÃ¤ki, Ilkka",
9091,"Kiyono, Masaki",
9092,"Kiyota, Yoji",
9093,"Kizawa, Makoto",
9094,"Kjaersgaard, Poul Soren",
9095,"Kjersten, Brian",
9096,Kl&uuml,
9097,"Klabbers, Esther",
9098,"Klabunde, Ralf",
9099,"Kladis, Basilis",
9100,"Klakow, Dietrich",
9101,"Klamm, Christopher",
9102,"Klapaftis, Ioannis P.",
9103,"Klaper, David",
9104,"Klappholz, David",
9105,"Klarner, Martin",
9106,"Klasinas, Ioannis",
9107,"Klassmann, Alex",
9108,"Klavans, Judith L.",
9109,"Kleeman, Alex",
9110,"Klein, Alexandra",
9111,"Klein, Dan",
9112,"Klein, Ewan",
9113,"Klein, Gary",
9114,"Klein, Guillaume",
9115,"Klein, Judith",
9116,"Klein, Marion",
9117,"Klein, Patrick",
9118,"Klein, Sheldon",
9119,"Klein, W.",
9120,"Kleinbauer, Thomas",
9121,"Kleinberg, Jon",
9122,"Kleindienst, Jan",
9123,"Kleinecke, David",
9124,"Kleiner, Stefan",
9125,"Kleinschmidt, Dave",
9126,"Kleinz, Jorg",
9127,"Kleiweg, Peter",
9128,"Klejch, Ondrej",
9129,"Klementiev, Alexandre",
9130,"Klenner, Alexander",
9131,"Klenner, Manfred",
9132,"Klepousniotou, Ekaterini",
9133,"Klerke, Sigrid",
9134,"Klessa, Katarzyna",
9135,"Klett, Eva",
9136,"Kliche, Fritz",
9137,"Kliegl, Reinhold",
9138,"Klimonow, Gerda",
9139,"Klimovich, Yauhen",
9140,"Klingberg, Tor",
9141,"Klingenstein, Sara",
9142,"Klinger, Allen",
9143,"Klinger, Roman",
9144,"Klippel, Alex",
9145,"Klis, Martijn van der",
9146,"Kloetzer, Julien",
9147,"Kloft, Marius",
9148,"Kloosterman, Geert",
9149,"Klose, Gudrun",
9150,"Klotz, David",
9151,"KlubiÄka, Filip",
9152,"Kluck, Michael",
9153,"Kluegl, Peter",
9154,"Kluge, Roland",
9155,"Klyueva, Natalia",
9156,Kn&ouml,
9157,"Knas, Iwona",
9158,"Knaus, Rodger",
9159,"Knauth, JÃ¼rgen",
9160,"Knecht, Laura E.",
9161,"Knight, Dawn",
9162,"Knight, H.",
9163,"Knight, Kevin",
9164,"Knill, Kate",
9165,"Knippen, Robert",
9166,"Knoeferle, Pia",
9167,"Knoll, Alois",
9168,"Knoll, Sonja",
9169,"Knopp, Johannes",
9170,"Knorz, Gerhard",
9171,"Knoth, Petr",
9172,"Knott, Alistair",
9173,"Knowles, F.",
9174,"Knowles, Rebecca",
9175,"Knutsson, Ola",
9176,"Ko, David",
9177,"Ko, Jeongwoo",
9178,"Ko, K. T.",
9179,"Ko, Wunna Ko",
9180,"Ko, Youngjoong",
9181,"Kobayakawa, Takeshi",
9182,"Kobayashi, Daisuke",
9183,"Kobayashi, Hayato",
9184,"Kobayashi, Ichiro",
9185,"Kobayashi, Kazuki",
9186,"Kobayashi, Masahiro",
9187,"Kobayashi, Nozomi",
9188,"Kobayashi, Sosuke",
9189,"Kobayashi, Syumpei",
9190,"Kobayashi, Tetsunori",
9191,"Kobayashi, Yuka",
9192,"Kobayashi, Yutaka",
9193,"Kobdani, Hamidreza",
9194,"Kober, Thomas",
9195,"Kobsa, Alfred",
9196,"Kobus, Catherine",
9197,"Koch, Gregers",
9198,"Koch, Mitchell",
9199,"Koch, Sabine",
9200,"Koch, Ulrich",
9201,"Kochersberger, Kevin",
9202,"Kochetkova, Natalia",
9203,"Kochman, Fred",
9204,"Kochmar, Ekaterina",
9205,"Kochut, K.",
9206,"Kocmi, Tom",
9207,"KocoÅ„, Jan",
9208,"Kocsis, Otilia",
9209,"Kocsor, Andras",
9210,"Kodaira, Tomonori",
9211,"Kodama, Yasuhiro",
9212,"Koedinger, Kenneth",
9213,"Koehl, Aurore",
9214,"Koehler, Florian",
9215,"Koehn, Philipp",
9216,"Koeling, Rob",
9217,"Koenitz, Bernd",
9218,"Koeva, Svetla",
9219,"Kogan, L.",
9220,"Kogan, Shimon",
9221,"Kogure, Kiyoshi",
9222,"Kogure, Satoru",
9223,"Kogut, Bruce",
9224,"Koh, Judice",
9225,"Koh, Soo Ngee",
9226,"Kohda, Masaki",
9227,"Kohita, Ryosuke",
9228,"Kohl, Dieter",
9229,"Kohler, Christian G.",
9230,"Kohlhase, Michael",
9231,"Kohli, Pushmeet",
9232,"Kohli, Saiyam",
9233,"Kohomban, Upali Sathyajith",
9234,"Kohonen, Oskar",
9235,"Koike, Asako",
9236,"Koike, Chimato",
9237,"Koile, Kimberle",
9238,"Koirala, Cesar",
9239,"Koiso, H.",
9240,"Koit, Mare",
9241,"Koivula, Jeppe",
9242,"Koizumi, A.",
9243,"Kojilna, Takeyuki",
9244,"Kojima, Hiroyuki",
9245,"Kojima, Takeyuki",
9246,"Kok, DaniÃ«l de",
9247,"Kok, Stanley",
9248,"Kokhlikyan, Narine",
9249,"Kokke, Pepijn",
9250,"Kokkinakis, Dimitrios",
9251,"Kokkinakis, George K.",
9252,"Kokkinos, Filippos",
9253,"Koktova, Eva",
9254,Kol&aacute,
9255,"Kolachina, Prasanth",
9256,"Kolachina, Sudheer",
9257,"Kolak, Okan",
9258,"Kolan, Prakash",
9259,"Kolari, Pranam",
9260,"Koleva, Nikolina",
9261,"Kolhatkar, Varada",
9262,"Kollar, Thomas",
9263,"Koller, Alexander",
9264,"Koller, Daphne",
9265,"Koller, Thomas",
9266,"Kolluru, BalaKrishna",
9267,"Kolomiyets, Oleksandr",
9268,Kolovratn&iacute,
9269,"Kolss, Muntsin",
9270,"Kolya, Anup Kumar",
9271,"Komachi, Mamoru",
9272,"Komagata, Nobo",
9273,"Komandur, Ravikumar",
9274,"Komatani, Kazunori",
9275,"Komatsu, Eiji",
9276,"Komatsu, Hisashi",
9277,"Komatsu, Takanori",
9278,"Komatsu, Yasunori",
9279,"Komine, Kazuteru",
9280,"Kominek, John",
9281,"Komiya, Kanako",
9282,"Kommenda, Markus",
9283,"Komninos, Alexandros",
9284,"Kompatsiaris, Ioannis",
9285,"Kompe, Ralf",
9286,"Komura, Taku",
9287,"Konagaya, Akihiko",
9288,"Koncel-Kedziorski, R.",
9289,"Koncel-Kedziorski, Rik",
9290,"Konda, Yuki",
9291,"Kondadadi, Ravikumar",
9292,"Kondo, Shozo",
9293,"Kondo, Shuhei",
9294,"Kondoh, Yohsuke",
9295,"Kondrak, Grzegorz",
9296,"Kong, Fang",
9297,"Kong, Liang",
9298,"Kong, Lingpeng",
9299,"Kong, Tang Enya",
9300,"Kong, Yin Hei",
9301,"Kongkachandra, Rachada",
9302,"Kongthon, Alisa",
9303,"Kongyoung, Sarawoot",
9304,"Konidena, Deepak",
9305,"Konig, Esther",
9306,"Konings, Nanneke",
9307,"Konkol, Michal",
9308,"Konolige, Kurt",
9309,"Konomi, Oresti",
9310,"Kononenko, I. S.",
9311,"Konopnicki, David",
9312,"Konrad, Karsten",
9313,"Konrad, Manuel",
9314,"Konstantopoulos, Stasinos",
9315,"Konstas, Ioannis",
9316,"Kontonatsios, Georgios",
9317,"Konyves-Toth, Michael",
9318,"Koo, Jessica Li Teng",
9319,"Koo, Terry",
9320,"Kool, Anne",
9321,"Koolen, Corina",
9322,"Koolen, Marijn",
9323,"Koolen, Ruud",
9324,"Koomen, Peter",
9325,"Koontz, Eugene",
9326,"Koontz-Garboden, Andrew",
9327,"Kopack, Michael",
9328,"Koperski, Krzysztof",
9329,"KopeÄ‡, Mateusz",
9330,"Koponen, Maarit",
9331,"Kopotev, Mikhail",
9332,"Kopp, Janina",
9333,"Kopp, Stefan",
9334,"Koppel, Moshe",
9335,"Koppermann, Christopher",
9336,"Koprinska, Irena",
9337,"Korayem, Mohammed",
9338,"Korb, Joel",
9339,"Korb, Kevin B.",
9340,"Kording, Konrad P.",
9341,"Kordjamshidi, Parisa",
9342,"Kordoni, Valia",
9343,"Koreeda, Yuta",
9344,"Korelsky, Tanya",
9345,"KorenÄiÄ‡, Damir",
9346,"Korhonen, Anna",
9347,"Korkmaz, Emin Erkan",
9348,"Korkmaz, Turgay",
9349,"Korkontzelos, Ioannis",
9350,"Kornai, Andr&aacute",
9351,"Korner, Fabian",
9352,"Korolov, Rostyslav",
9353,"Korostil, Igor",
9354,"Kors, Jan",
9355,"Korst, Jan",
9356,"Korte, Hannes",
9357,"Korthals, Christian",
9358,"Korvas, Matej",
9359,"Korvas, MatÄ›j",
9360,"Korycinski, Chris",
9361,"Korzen, I&oslash",
9362,"Kos, Kamil",
9363,"Kosaka, Michiko",
9364,"Kosawat, Krit",
9365,"Kose, Tomoya",
9366,"Koshino, Hideya",
9367,"Kosinski, Michal",
9368,"Koskenniemi, Kimmo",
9369,"Kosmala, Margaret",
9370,"Kosseim, Leila",
9371,"Kosslyn, Stephen Michael",
9372,"Kostadinov, Fabian",
9373,"Koster, Cornelis",
9374,"Kostoulas, Theodoros",
9375,"Kosy, Donald W.",
9376,"Kotalwar, Anup",
9377,"Kotani, Katsunori",
9378,"Kotani, Yoshiyuki",
9379,"Kotelnikov, Eugeny",
9380,"Kothari, Alok",
9381,"Kothari, Anubha",
9382,"Kothari, Govind",
9383,"Kotlerman, Lili",
9384,"Kotnik, Bojan",
9385,"Kotnis, Bhushan",
9386,"Kotsanis, Yannis",
9387,"Kottmann, JÃ¶rn",
9388,"Kottur, Satwik",
9389,"Kou, Xin",
9390,"Kouchi, Natsume",
9391,"Kouchnir, Beata",
9392,"Kouhestani, Manouchehr",
9393,"Kouji, Tamura",
9394,"Koukourikos, Antonis",
9395,"Koulouri, Theodora",
9396,"Kountz, Manuel",
9397,"Kouse, Tomoya",
9398,"Kousidis, Spyros",
9399,"Kouylekov, Milen",
9400,"Kovachev, Bogomil",
9401,"Kovacs, Tonde-Csilla",
9402,"Kovaleva, Anna",
9403,"Kovarik, John J.",
9404,"Kovashka, Adriana",
9405,"KovÃ¡Å™, VojtÄ›ch",
9406,"Kow, Eric",
9407,"Kowadlo, Gideon",
9408,"Kowalski, Andrea",
9409,"Kowalski, S.",
9410,"Kowarski, Irene",
9411,"Kowatch, Robert",
9412,"Kowatsch, Tobias",
9413,"Kowtko, Jacqueline C.",
9414,"Koyama, Makoto",
9415,"Koyama, Takahiro",
9416,"Koyama, Teruo",
9417,"Koyama, Yasuo",
9418,"Koychev, Ivan",
9419,"Kozareva, Zornitsa",
9420,"Kozat, S. Serdar",
9421,"Kozawa, Shunsuke",
9422,"Kozhevnikov, Mikhail",
9423,"Kozierok, Robyn",
9424,"Kozima, Hideki",
9425,"Kozlowski, Marek",
9426,"Kozlowski, Raymond",
9427,"KoÄiskÃ½, TomÃ¡Å¡",
9428,Kr&Atilde,
9429,"Kraaij, Wessel",
9430,"Kracht II, Marcus",
9431,"Kraft, Peter",
9432,"Krahmer, Emiel",
9433,"Kraif, Olivier",
9434,"Krakovna, Victoria",
9435,"Kralik, Jan",
9436,"Krallinger, Martin",
9437,Kram&aacute,
9438,"Kramer, Jared",
9439,"Kramer, Undine",
9440,"Kranstedt, Alfred",
9441,"Krapcho, Frank",
9442,"Krasavina, Olga",
9443,"Krasnowska-KieraÅ›, Katarzyna",
9444,"Krasnyanskaya, Anna",
9445,"Krasselt, Julia",
9446,"Kratkiewicz, Gary",
9447,"Kraus, Dirk",
9448,"Kraus, Milena",
9449,"Krause, Paul",
9450,"Krause, Sebastian",
9451,"Kraut, Robert",
9452,"Krauwer, Steven",
9453,"Kravalova, Jana",
9454,"Krawczyk, Elizabeth",
9455,"Krawczyk, Stefan",
9456,"Krbec, Pavel",
9457,"Kreeft, Peggy van der",
9458,"Kreidlin, Leonid",
9459,"Krek, Simon",
9460,"Krell, Kerstin",
9461,"Krellenstein, Marc",
9462,"Kremer, Gerhard",
9463,"Krenn, Brigitte",
9464,"Kresse, Lara",
9465,"Krestel, Ralf",
9466,"Kretzschmar, Florian",
9467,"Kreutzer, Julia",
9468,"Kreuz, Roger",
9469,"Kreuzthaler, Markus",
9470,"Krey, J.",
9471,"Krieger, Hans-Ulrich",
9472,"KrilaviÄius, Tomas",
9473,"Kripasundar, V.",
9474,"Krishna, Gopala",
9475,"Krishna, Madhav",
9476,"Krishnakumaran, Saisuresh",
9477,"Krishnamoorthy, Niveda",
9478,"Krishnamurthy, A.",
9479,"Krishnamurthy, Jayant",
9480,"Krishnamurthy, Rajasekar",
9481,"Krishnan, Raghava",
9482,"Krishnan, Vijay",
9483,"Krishnaswamy, Nikhil",
9484,"Kristensson, Per Ola",
9485,"Kritsada, Poolwan",
9486,"Krivanek, Julia",
9487,"Kriz, Vincent",
9488,"Krkoska, Michael",
9489,"Kroch, Anthony S.",
9490,"Krogh, Peter",
9491,"Kron, Elisabeth",
9492,"Kronenthal, Melissa",
9493,"Kronfeld, Amichai",
9494,"Kronlid, Fredrik",
9495,"Kronrod, Yakov",
9496,"Krotov, Alexander",
9497,"Krovetz, Robert",
9498,"Krstev, Cvetana",
9499,"Krstovski, Kriste",
9500,"Kruengkrai, Canasai",
9501,"Krug, Wayne",
9502,"Kruger, Justin",
9503,"Kruijff, Geert-Jan M.",
9504,"Kruijff-Korbayova, Ivana",
9505,"Kruit, Benno",
9506,"Krulee, Gilbert K.",
9507,"Krulick, John",
9508,"Krumm, John",
9509,"Krupavicius, Algis",
9510,"KrupaviÄius, Algis",
9511,"Krupka, George R.",
9512,"Kruschwitz, Udo",
9513,"Kruszewski, Germ&aacute",
9514,"Kruszewski, German",
9515,"Kruszewski, GermÃƒÂ¡n",
9516,"Kruszewski, GermÃ¡n",
9517,"Krymolowski, Yuval",
9518,"KrÃ¡l, Pavel",
9519,"KrÃ­Å¾, Vincent",
9520,"KrÃ¶ll, Mark",
9521,"KrÃ¼ger, Bastian",
9522,"KrÃ¼ger, Nina",
9523,"KrÄmÃ¡Å™, LubomÃ­r",
9524,"Ksiezyk, Tomasz",
9525,"Ku, Hyeonseo",
9526,"Ku, Lun-Wei",
9527,"Ku, Tsun",
9528,"Ku, Wei",
9529,"Kuan, Pek",
9530,"Kuba, Andras",
9531,"Kubala, Francis",
9532,"Kubina, Jeff",
