book_id,title,feedback,total_friend_reviews,avg_friend_rating,mike_rating
34899,The Three Bears,4.7,6,2.5,3.9
35803,The House That Jack Built,4.9,7,4.9,3.6
36400,Never Touch a Shark,4.7,5,4.6,3.8
37375,Mothering Heights + 9 Dog Man books by Dav Pilkey,4.5,14,4.6,4.5
37825,Pete the Cat and the Perfect Pizza Party,4.2,5,4.2,3.9
39540,Baby Farm Animals (Golden Baby),4.1,4,3.7,4.0
39722,Maisy Makes Lemonade,4.9,10,5.0,3.9
40448,The Council of Animals: A Novel,4.7,15,5.0,4.7
41395,Good as Gold - Disneys Out and About With Pooh Volume 1,4.2,7,4.3,3.0
41473,A Dog's Life,4.5,8,4.6,4.2
41628,Christmas Animals: An Adult Coloring Book with Cute Holiday Animals and R,4.0,5,4.1,3.7
42448,That's Not My Kitten... (Usborne Touchy-Feely Books),4.5,9,4.6,4.9
42535,The Three Snow Bears,4.7,9,4.2,4.2
42856,Childcraft Books Complete Your Set Replacement 1981 You Pick Choose Volumes,4.3,5,2.3,3.4
42915,NEW LISTINGPrimeval Creatures of the Animal World,4.5,5,4.0,4.0
42972,NEW LISTINGMagic Animal Friends: Maisie Dappletrot Saves the Day: Special 4,4.1,8,2.1,2.8
43588,Digital Download | Remarkably Bright Creatures: A Novel,4.8,8,4.9,3.8
43787,"NEW LISTINGMigloo's Weekend by Bee, William",4.8,12,5.0,4.8
43886,Grumpy Monkey,4.5,9,3.2,3.1
44796,"Linger (Wolves of Mercy Falls, Book 2)",4.5,10,2.0,3.8
45937,Pete the Cat: Out of This World,4.8,8,4.7,4.3
47570,"NEW LISTINGThe Crow: The Third Book of Pellinor by Croggon, Alison",4.6,10,4.8,4.9
48616,The Cat Who Went Bananas,4.4,8,4.5,3.9
49597,Never Touch a Shark,4.0,7,4.2,3.9
50391,All Better!,4.5,11,4.6,4.5
51107,The Big Book of Berenstain Bears Beginner Books,4.8,11,4.9,4.6
51142,Pearl's Ocean Magic (Dolphin School #1),3.8,5,3.8,3.2
51464,I Spy Little Animals,3.9,7,3.8,3.7
53122,Spot Goes to the Farm board book,4.3,2,4.1,3.1
53690,Corgi in the Cupcakes (Animal Ark Holiday Treasury #18-Valentine's Day),4.3,5,4.4,3.3
53729,Smithsonian Handbooks: Mammals,4.8,6,4.5,4.6
53761,Where's the Giraffe?,4.3,6,4.5,4.2
54258,"NEW LISTINGBlue Animals by Leaf, Christina",4.5,5,4.4,3.9
54275,"NEW LISTINGDogs & Puppies: Learn to Draw and Color 25 Favorite Dog Breeds, Step by Easy",4.6,10,4.7,5.0
54308,Eragon (Inheritance),4.6,9,4.8,4.3
55617,"Go, Dog. Go!: P.D. Eastman's Book of Things That Go",4.7,8,2.2,3.8
55773,If You Give a Pig a Pancake,4.6,10,4.8,4.5
57071,And Tango Makes Three,4.0,5,3.9,3.1
57121,Crookedstar's Promise (Warriors Super Edition),4.3,10,4.3,4.8
57894,National Geographic Little Kids First Big Book,4.8,6,4.4,4.5
58986,CatStronauts: Race to Mars,4.7,15,5.0,4.8
60148,Pete the Cat: Five Little Ducks,4.5,10,4.5,4.6
61347,"Baby Touch and Feel: Baby Animals - 0756643015, DK, board book",4.8,11,4.9,4.5
62858,Farewell to Shady Glade,4.3,9,4.5,4.5
62909,Allergic: A Graphic Novel,4.5,9,4.7,3.3
63042,Bear Stays Up for Christmas; The Bear Bo- 9781416958963,4.3,1,4.7,3.3
67278,Dogs (First Discovery Book) - Spiral-bound,4.8,7,5.0,4.8
67852,Creepy Pair of Underwear!,4.3,8,4.8,4.1
69209,How to Raise a Jewish Dog,4.6,8,2.3,3.4
69859,Winnie-The-Pooh Ser.: Now We Are Six & When We Were Very Young Classic Gift,4.0,9,2.4,2.6
71248,Pete the Cat and His Four Groovy Buttons,4.8,5,4.8,4.9
71520,"Little Blue Truck's Halloween: A Halloween Book for Kids by Schertle, Alice",4.3,7,4.9,4.6
71562,Magic School Bus Going Batty,4.4,5,4.2,3.7
71574,Dork Diaries 10: Tales from a Not-So,4.7,7,4.8,4.1
73498,Richard Scarry's Planes (Richard Scarry's Busy World),4.8,5,4.9,4.6
74348,The Wonderful World of Elephant and Piggie 10 Bks Box Set by Mo Willems - 4+ -PB,4.5,8,4.8,5.0
74427,The Bad Guys in the Furball Strikes Back; t,4.3,7,4.1,4.2
74704,Angelina at the Palace (Angelina Ballerina),4.6,8,4.6,5.0
75128,Room on the Broom,4.7,11,4.7,4.1
75862,Ed Emberley's Drawing Book of Animals,4.7,11,4.7,4.2
76315,The Wild Unknown Animal Spirit Deck and Guidebook (Offic [PREMIUM LEATHER BOUND]),4.7,10,3.4,3.4
78247,The Dumb Bunnies,4.3,9,4.6,4.3
81429,"Polar Bear, Polar Bear What Do You Hear? sound book",4.8,12,4.9,4.8
82588,Mac and Cheese [I Can Read Level 1],4.7,14,4.7,4.6
83938,NEW LISTINGVintage Miss Polly's Animal School An Easy Reader Wonder Book 1961,4.6,15,3.2,4.4
84096,National Geographic Little Kids First Big Book,4.5,9,4.4,4.7
85086,Chadwick the Crab,4.6,15,4.7,4.1
86197,The Foolish Tortoise (The World of Eric Carle),4.6,9,4.9,4.2
86223,"Warriors #1: Into the Wild [Warriors: The Prophecies Begin, 1] , Hunter, Erin",4.5,9,4.6,4.6
87731,McDuff Comes Home,3.9,5,4.1,3.3
89389,H Is for Hawk,3.9,3,4.2,3.1
91105,Mia and the Too Big Tutu (My First I Can Read),4.6,11,3.0,4.2
91986,Animales Nocturnos (Night Animals) (Spanish Edition) by Gianna Marino,4.0,9,4.2,3.4
92595,Stargazer (Land of Elyon),4.5,5,4.5,3.8
92960,Happy Pig Day! (An Elephant and Piggie Book),4.7,13,4.8,4.8
92961,"First 100 Animals - 0312510799, board book, Roger Priddy",4.7,5,4.6,3.8
93727,Dr. Seuss's Horse Museum,4.6,10,4.7,4.7
94703,Big Little Spies (A Paws & Claws Mystery) - Mass Market,4.4,7,4.6,3.8
96509,The Wild Robot Escapes,4.2,9,4.2,4.5
96702,Tabbed Board Books: My First Animals: Let's Squeak and Squawk! (Tab Board),5.0,10,2.9,3.8
96778,SHEEP IN A JEEP,4.7,10,5.0,4.8
96934,Gallop - 9780761147633,4.9,7,5.0,4.7
97179,"Put Me In the Zoo; Bright & Early Board Boo- 9780375812156, Lopshire, board book",4.1,11,3.9,3.7
97294,The Cat Who Dropped a Bombshell,3.9,1,3.5,2.2
97299,Splat the Cat,4.3,6,4.3,4.0
97470,Little Turkey: Finger Puppet Book (Little Finger Puppet Board Books),4.6,15,3.2,4.1
97718,Noisy Animals [My First],4.6,8,4.9,4.6
99093,My Big Animal Book,4.2,6,4.5,3.8
99743,Pig the Elf (Pig the Pug),4.7,7,4.7,4.1
101090,Carl's Christmas,4.2,1,3.8,4.1
101382,Babies in the Snow: Lift-a-Flap Board Book (Chunky Lift a Flap Books),4.1,7,4.3,3.2
103280,Odd and the Frost Giants,4.1,7,4.4,4.2
103540,"Foxfire 3: Animal Care, Banjos and Dulcimers, Hide Tanning, Summer and Fa",4.5,12,4.7,4.3
104373,MR. POPPER'S PENGUINS,4.4,12,4.8,4.3
105019,Nuts to You,4.7,6,3.9,3.7
106597,"Happy Easter, Pout-Pout Fish (A Pout-Pout Fish Mini Adventure)",4.0,8,4.1,3.5
106797,Animal Quotations,4.2,3,3.9,3.7
107318,Discovery: Noisy Baby Animals! (10-Button Sound Books),4.4,2,3.8,4.0
108591,Warriors #3: Forest of Secrets (Warriors: The Prophecies Begin),4.7,5,4.8,4.3
108774,Dog,4.6,9,5.0,4.5
108917,Loamhedge: A Novel of Redwall - Mass Market,4.8,5,4.7,3.7
109030,Dog Man: From the Creator of Captain Underpants (Dog Man #1),4.1,8,2.7,3.5
109407,"Homer's Odyssey: A Fearless Feline Tale, or How I Learned about Love and",4.8,11,5.0,5.0
109676,Splat the Cat: I Scream for Ice Cream (I Can Read Level 1),4.5,14,4.8,4.5
110412,The Magician's Elephant,4.4,4,3.1,3.1
114188,Knight Owl,4.1,1,4.0,3.1
114732,All Better!,4.9,9,2.7,3.4
114795,Baby Animals (Little Golden Book),4.2,10,4.3,3.0
115023,The Secret Life of Pets Little Golden Book (Secret Life of Pets),4.3,3,3.0,3.3
115839,Pete the Kitty and the Unicorn's Missing Colors (My First I Can Read),4.3,3,2.7,2.7
115984,Pay Dirt: A Mrs. Murphy Mystery,4.6,5,4.7,3.4
116210,Shark Trouble,4.0,6,3.9,3.9
117834,The Lion Guard Meet the New Gu,4.8,10,4.9,4.1
119170,Creepy Creatures: A Graphic Novel (Goosebumps Graphix #1): Volume 1,4.4,4,4.4,3.7
119359,ABC Animals!: A Scanimation Picture Book (Scanimation Picture Books),4.9,11,5.0,5.0
121032,Eva's Big Sleepover: A Branches Book (Owl Diaries #9),4.4,4,4.5,3.3
121413,"How to Talk to Your Cat About Gun Safety: And Abstinence, Drugs, Satanism",4.6,13,4.7,4.0
124609,Doctor De Soto,4.1,8,2.1,3.1
125191,Robert the Rose Horse,4.8,12,5.0,5.0
126713,The Thingamabob,4.9,10,5.0,4.0
127462,I Want My Hat Back,3.4,3,3.5,3.1
127553,"The Cat Who Saw Red - Lilian Jackson Braun, 9780515090161",4.5,8,3.8,4.1
128165,Marley & Me: Life and Love with the World's Worst Dog,4.4,9,4.4,3.3
129144,"Murder in the Middle Pasture by Erickson, John R",4.1,7,4.5,4.2
129168,Mossflower (Prequel to Redwall) - Mass Market,4.3,2,4.4,4.0
130437,Nuts to You,4.3,5,4.2,3.6
132308,"Smile, Pout-Pout Fish (A Pout-Pout Fish Mini Adventure)",4.3,6,4.4,4.4
133800,The Cat Who Wasn't There,4.7,12,3.2,4.4
134667,Mariel of Redwall,4.4,6,4.4,4.0
134789,The Animals' Christmas Eve (Little Golden Book),4.8,5,4.4,3.8
134807,"Gobble, Growl, Grunt",4.4,10,4.5,3.8
137688,"199 Dinosaurs and Prehistoric Animals - board book, 9780794542009, Hannah Watson",4.6,13,2.7,3.8
137814,Dream Animals: A Bedtime Journey,4.0,11,4.2,4.2
138195,Animal Farm,4.3,10,4.4,4.0
139050,The Berenstain Bears Meet Santa Bear (Deluxe Edition) (First Time Books(R)) by B,4.0,5,4.3,2.8
139670,Born Free: A Lioness of Two Worlds,4.4,1,5.0,4.3
142245,Sheep in a Jeep,4.6,15,4.9,4.9
142646,"NEW LISTINGOnly the Animals: Stories by Dovey, Ceridwen",4.3,6,4.1,3.6
143300,Pete the Cat: Secret Agent,3.9,1,3.6,3.4
145125,Sheep Go to Sleep (board book) (Sheep in a Jeep),4.3,4,4.1,4.2
145784,Nugly,4.5,6,4.6,2.9
146941,The Berenstain Bears and the Big Blooper,4.0,1,3.9,3.4
147068,Mig the Pig: A Flip-the-Page Rhyme-and-Read Book,4.5,7,4.8,3.6
149811,The Berenstain Bears in the Dark (First Time Books),4.0,12,4.0,4.2
150321,"Llama Llama Gives Thanks by Dewdney, Anna",4.3,7,4.1,3.9
150650,"Biscuit Storybook Collection - 9780060759049, Alyssa Satin Capucilli",4.5,9,4.5,4.5
152716,A Peterson Field Guide to Wildflowers: Northeastern and North-Central North,4.2,7,4.3,3.7
153085,"Polar Bear, Polar Bear, What Do You H- board book, Bill Martin Jr, 9780805053883",4.6,6,4.6,3.3
153321,The One and Only Ruby by Katherine Applegate,3.6,10,3.8,3.4
153559,The World According to Bob: The Further Adventures of One Man and His Str,4.5,8,4.7,4.4
154010,Shark in the Park (Usborne Phonics Readers),4.3,8,4.2,4.3
154024,Olivia Counts,4.6,15,4.8,4.3
154266,Boxcar Children Books Gertrude Warner Mystery Chapter **Build Your Own Lot**,4.6,6,4.6,4.5
155370,"Skippyjon Jones, Class Action",4.6,11,2.5,3.3
155445,H Is for Hawk,4.7,5,4.7,4.2
155831,Funny Farm Animals - Silicone Touch and Feel Board Book - Sensory Boa,3.8,7,3.9,3.3
156177,Belly Button Book (Boynton on Board),4.2,4,4.4,3.8
156955,Dream Animals: A Bedtime Journey,4.2,5,4.1,4.0
157262,Have Mercy!: Confessions of the Original Rock 'N' Roll Animal,4.8,12,4.9,4.2
157834,Journey through Ash and Smoke (Ranger in Time #5),4.6,9,4.7,4.0
158235,Whistle for Willie,3.9,5,4.9,3.9
158317,1001 Animals to Spot (1001 Things to Spot),4.5,10,4.6,5.0
158663,Just So Stories (Puffin Classics),4.5,13,4.4,4.1
158886,The Story of Ferdinand,4.4,11,4.5,5.0
159890,This Book Is Literally Just Pictures of Animals Silently Judging You,3.9,12,3.9,4.7
160607,Zoobreak,4.1,13,3.4,3.8
160931,Last Week Tonight with John Oliver Presents: A Day in the Life of Marlon Bundo,4.8,8,3.7,3.8
160948,Baby Animals Black and White,4.9,9,3.0,3.5
161324,Big Chickens,4.4,5,2.8,3.2
161448,Purrmaids 6: Quest for Clean Water,4.5,10,4.6,3.7
161557,Big Game (FunJungle),4.5,12,4.5,4.4
161736,Charlotte's Web Book and Charm (Charming Classics),4.3,3,4.3,4.2
161979,Five True Horse Stories (A Little Apple),4.3,1,2.5,2.5
162166,"Slide and Find - Animals - 9780312499082, board book, Roger Priddy",4.0,3,5.0,3.7
162772,Coloring Books for Kids Toddlers Super Cute Animals Coloring,4.8,10,4.8,3.8
163205,"The Poky Little Puppy; A Little Golden Book Class- 0307021343, Lowrey",3.9,5,4.1,3.7
164906,The Ghost and Mrs. Mewer: A Paws & Claws Mystery - Mass Market,4.9,8,5.0,4.6
165100,Don't Let The Pigeon Drive The Bus! - 9780439686174,3.7,7,2.3,2.9
166312,Pete the Cat Rocking in My School Shoes,4.9,15,5.0,4.9
166551,The One and Only Bob,4.2,4,4.3,3.5
166741,"Click, Clack, Ho! Ho! Ho! (A Click, Clack Book)",3.7,13,2.1,3.4
167623,"Panda Bear, Panda Bear, What Do You See? Board Book",4.7,5,4.8,4.1
169109,Kids Gone Fishin' (The Freshwater Angler),4.5,15,4.7,4.8
169576,"NEW LISTINGThe Animal Kids by Cauley, Lorinda Bryan",4.5,11,4.5,4.4
170763,Saige Paints the Sky (American Girl Today),4.5,7,4.6,4.6
171049,Kitty Feral and the Case of the Marshmallow Monkey,4.4,7,4.6,4.3
171190,The Shy Little Kitten (Little Golden Books),4.1,7,3.1,3.4
172050,"Poppy; Poppy, 3",4.3,12,4.3,4.8
173540,Unlikely Loves: 43 Heartwarming True Stories from the Animal Kingdom,4.4,6,4.5,4.1
173724,Lost in the Snow (Pet Rescue Adventures),3.8,5,3.6,3.8
174638,Squirrel's Busy Day,4.6,10,4.6,4.6
174913,Bear Snores On,4.3,7,4.4,3.2
176498,"Go, Stitch, Go! (Step-Into-Reading, Step 2)",3.6,3,3.6,3.6
176904,Your Baby's First Word Will Be DADA,4.4,8,4.5,4.1
177218,Pete the Cat: Old MacDonald Had a Farm Board Book,4.4,7,4.6,4.0
179638,"NEW LISTINGLITTLE CELEBRATIONS, IN THE BACKYARD, SINGLE COPY, FLUENCY, STAGE 3A",4.1,10,3.1,3.7
180290,The Foolish Tortoise (The World of Eric Carle),4.2,10,4.3,3.9
180368,Daisy Meadows Magic Animal Friends - 10 Book Box Set by Daisy Meadows Book The,3.9,7,4.7,4.0
181244,"Adult Coloring Books: Animal Mandala Designs and Stress Relie... by Summer, Jade",4.2,3,2.4,2.6
181275,Marley & Me: Life and Love with the World's Worst Dog,3.9,4,2.8,3.5
182265,Easton Press Roger Tory Peterson Field Guides LeatherBound 50th 34 Titles Choose,4.3,12,4.7,4.4
182705,Hoot,4.2,7,4.2,3.7
182738,My Life as a Book (The My Life series),3.9,12,2.8,3.1
183704,Skippyjon Jones in the Doghouse,4.8,12,2.2,3.7
184460,Scaredy-Pug: A Branches Book (Diary of a Pug #5) (5),4.2,9,3.6,3.8
184488,Irresistible Felted Baby Animals : Needle Felted Cuties from Puppies to Panda,4.9,10,5.0,4.8
185203,"The Poky Little Puppy; A Little Golden Book Class- 0307021343, Lowrey",4.2,3,4.0,3.1
185982,The Berenstain Bears and the Spooky Old Tree (Big Bright & Early Boar),4.7,11,4.9,3.9
186940,The Berenstain Bears and the Homework Hassle,4.7,11,4.8,4.8
187818,Survivors #3: Darkness Falls - 9780062102669,4.8,13,4.9,5.0
187919,Childcraft Books Complete Your Set Replacement 1981 You Pick Choose Volumes,4.6,6,4.9,3.8
188804,Crenshaw,4.3,2,3.7,4.0
188805,The New Yorker Book of All-New Cat Cartoons (New Yorker Series),4.7,5,4.8,4.2
189697,Peterson Field Guide Coloring Books: Birds: A Coloring Book [With Sticker(s)],4.8,13,5.0,4.8
190251,"Doggies - Sandra Boynton, 9780671493189, board book",4.4,6,4.4,3.8
191569,NEW / VINTAGE 1990 TMNT Pop-Up Storybook /,4.4,3,4.7,3.3
192593,Blind Trust (True Blue K-9 Unit) - Mass Market,4.1,7,4.1,4.1
193627,"There Was an Old Lady Who Swallowed a Bell!- 9780545946155, board book, Colandro",4.8,15,5.0,4.6
194195,"NEW LISTINGDo Animals Have Souls?: A Pet Lover's Guide to Spirituality by Isaacs, Ronald H",3.6,9,3.3,3.0
194664,"Bright Baby Touch & Feel Baby Animals; Bright- board book, 9780312498580, Priddy",4.4,7,4.4,4.4
194814,NEW LISTINGJunior Classics BLACK BEAUTY +THE SECRET GARDEN Anna Sewell,4.1,9,3.6,2.9
195403,Nickelodeon Little First Look & Find Books: (2) Paw Patrol & (1) Blue's Clues!,4.5,9,4.8,3.7
195834,"Bad Dog, Marley!",4.3,11,4.5,4.2
196691,20 lot little golden books assorted kids vintage mix newer board books,4.1,2,3.3,3.2
199998,The Mitten: Oversized Board Book,4.3,9,4.4,4.3
200145,Patch (Breyer Stablemates),4.3,6,4.6,3.8
200634,Water Babies,4.6,8,4.6,5.0
200889,"Bluey: Bob Bilby - Penguin Young Readers Licenses, 0593224590",4.6,9,4.9,4.3
201451,NEW LISTINGWarriors Power of Three Complete Series 6 Book Lot ~ Erin Hunter,4.8,7,5.0,4.3
201901,Halloween Heroes! (Paw Patrol),4.2,1,4.1,3.1
202601,"The Big Honey Hunt, 50th Anniversary Edition (The Berenstain Bears)",4.5,8,4.6,4.2
202788,Big Little Spies (A Paws & Claws Mystery) - Mass Market,4.6,15,4.8,5.0
204227,"The Hummingbird Book: The Complete Guide to Attracting, Identifying, and",4.1,5,4.3,4.2
204861,Evolutional Ethics and Animal Psychology (Classic Reprint),4.9,7,4.1,3.5
205246,Ember (Rescue Dogs #1),4.5,11,4.7,4.3
205959,Making Rounds with Oscar: The Extraordinary Gift of an Ordinary Cat,4.7,12,4.7,4.7
206283,Over in the Meadow,4.5,9,4.6,4.5
206772,Connectors Animal Heroes,3.6,13,3.9,3.9
208180,"Wild Sea Creatures: Sharks, Whales and Dolphins! (Wild Kratts) (Step into",4.8,10,5.0,4.8
208419,Warriors #1: Into the Wild (Warriors: The Prophecies Begin),4.3,10,4.4,3.8
211904,Sharks (Zoobooks Series),4.8,5,4.8,4.8
211964,Baby Touch and Feel: Baby Dinosaur (Baby Touch & Feel),4.5,12,4.6,4.8
212404,Pop-up Peekaboo: Woof! Woof!,4.8,12,5.0,4.2
212417,A Wolf Called Wander,5.0,13,5.0,4.4
213198,"Rainforest Escape: My Island Animal, Exotic Flower and Tropical Plant Color Book",4.3,4,4.5,3.4
213249,You Loves Ewe! (A Yam and Donkey Book),4.4,9,4.6,4.5
213289,My Friend Rabbit: A Picture Book (Caldecott Medal Book),4.5,15,4.6,4.1
213671,Lilian Jackson Braun THE CAT WHO Book Series Lot - Choose - Build a Collection,4.5,14,4.7,4.5
214089,Baby Touch and Feel: Bible Animals (Baby Touch & Feel),4.0,8,4.1,4.0
215224,Henry And Mudge First Book,4.5,11,4.5,4.3
215804,The Amazing Turkey Rescue,4.5,9,4.7,4.4
217990,Where The Red Fern Grows,4.5,12,4.7,4.1
218655,Sheep in a Jeep,4.8,6,2.3,3.5
219951,"Hello Hello (Books for Preschool and Kindergarten, Poetry Books for Kids)",4.4,5,2.5,2.8
220688,Memoirs of a Goldfish,4.2,8,4.2,3.8
221792,Zen Shorts (Caldecott Honor Book),5.0,10,3.1,4.0
222075,Bad Kitty Camp Daze,3.8,4,4.3,3.5
222544,"I Love You, Stinky Face",4.7,6,4.4,4.0
222731,Cracker!: The Best Dog in Vietnam,4.5,12,4.6,4.1
223616,The Yearling (50th Anniversary Edition) - Mass Market,4.8,8,4.6,4.2
224824,"Seashells, Crabs and Sea Stars: Take-Along Guide [Take Along Guides]",4.8,10,2.8,3.7
225353,Llama Llama Mad at Mama,4.1,5,3.2,2.7
226069,"I'll Wait, Mr. Panda / Yo voy a esperar, Sr. Panda (Spanish Edition)",4.6,14,4.8,4.5
226446,Sleepy Dog (Step into Reading),4.2,3,4.9,4.0
226935,"Baby Touch and Feel: Farm Friends - 9781465416728, DK, board book",3.8,5,4.7,3.2
227426,Horse Diaries #4: Maestoso Petra,4.0,4,3.4,3.7
227632,Stone Fox,4.5,9,4.6,4.7
228006,Chicken Sunday - 9780698116153,4.7,10,4.8,4.0
228296,How to Draw Wild Animals: in simple steps,4.6,11,4.7,5.0
229061,"The King of Sting by Peterson, Coyote",4.2,7,4.2,3.8
229367,Tuck in the Pool,4.0,9,4.0,4.0
230298,Katie the Kitten,4.1,6,4.2,3.5
230768,NEW LISTINGVintage Miss Polly's Animal School An Easy Reader Wonder Book 1961,4.7,15,5.0,5.0
231511,Little Blue Truck's Springtime,4.9,10,4.4,4.5
232416,Black Beauty (Sterling Unabridged Classics),4.8,6,4.8,3.9
234288,Llama Llama Holiday Drama,4.7,7,5.0,3.9
234896,Big Little Spies (A Paws & Claws Mystery) - Mass Market,4.5,7,4.2,3.4
235131,Is Your Mama a Llama?,4.9,5,4.9,4.3
235725,The Devil's Teeth: A True Story of Obsession and Survival Among America's,3.9,3,3.8,3.5
236393,"NEW LISTINGRobbut, a Tale of Tails by Lawson, Robert",4.6,7,4.8,4.5
236395,NEW Lot of 4 Baby Toddler Pre-School Board Books Zoo Animals Ducky Farms MORE!,4.7,7,2.0,3.1
236977,Dog Man: Brawl of the Wild: A Graphic Novel (Dog Man #6): From the Creator of,4.0,8,3.9,3.2
237200,Charlie the Ranch Dog,4.4,4,4.3,3.5
237321,The Rise Of The Goldfish: A Branches Book (Pets Rule! #4),4.4,8,4.5,4.6
238044,"NEW LISTINGHow to Build Animal Housing: 60 Plans for Coops, Hutches, Barns, Sh - ACCEPTABLE",4.4,2,5.0,3.7
239181,The Classic Treasury of Aesop's Fables,4.0,5,4.2,3.7
240955,The Happy Man and His Dump Truck (Little Golden Book),4.9,12,5.0,4.3
241101,"Leroy Ninker Saddles Up: Tales from Deckawoo Drive, Volume One",4.4,8,3.3,3.7
243369,"Big Egg (Step-Into-Reading, Step 1)",4.2,3,4.5,3.5
243439,Katt vs. Dogg,4.3,6,4.2,4.2
244347,Bear Stays Up for Christmas,4.4,4,4.7,4.2
244408,Snowflake (Breyer Stablemates),4.7,13,4.8,4.5
245579,Draw Baby Animals,4.7,12,4.7,4.5
247355,"I'll Wait, Mr. Panda / Yo voy a esperar, Sr. Panda (Spanish Edition)",4.8,9,5.0,4.3
247522,Katie the Kitten,4.9,15,4.1,4.0
248058,Mariel of Redwall,4.6,12,5.0,4.3
248291,Redwall by Brian Jacques,4.9,6,4.9,4.4
250088,The Raft,4.3,7,4.6,4.2
251675,A Primates Memoir,4.4,7,3.7,3.8
252311,Chadwick the Crab,4.4,1,4.6,3.5
253052,Charlotte's Web Book and Charm (Charming Classics),4.7,5,2.2,3.5
253114,Guess How Much I Love You,4.1,6,4.3,3.8
253765,NEW LISTINGKaakuluk: Beluga Whales!,4.7,15,4.8,5.0
254157,Chase's Space Case (Paw Patrol) (Step into Reading),4.3,5,4.3,3.1
255651,Lamb in the Laundry (Animal Ark Series #12),4.4,2,4.5,2.1
256075,"Animal Sounds; Golden Sturdy Book - 0307121224, Aurelius Battaglia",4.2,10,4.3,4.2
257535,Paw Patrol IM Ready To Read,4.3,9,3.2,3.0
259483,The Berenstain Bears No Girls Allowed,4.4,5,4.6,3.8
259502,Mister Seahorse,4.5,7,4.5,3.9
259528,My Big Animal Book (My Big Board Books),3.7,5,3.4,3.8
259671,The Wonky Donkey: A Board Book,4.5,8,4.4,4.3
259962,Are You There Little Elephant?,4.8,11,5.0,4.7
260067,Henry Huggins,4.3,2,4.8,4.1
260329,1001 Things to Spot in the Sea,4.8,5,2.9,3.6
261306,"Big Egg (Step-Into-Reading, Step 1)",4.6,5,2.4,3.0
261635,The Berenstain Bears Go to School (First Time Books(R)),4.8,6,2.3,3.7
261957,Patrol Pals (Paw Patrol) (Friendship Box),4.1,1,4.1,2.9
262134,"Slide and Find - Animals - 9780312499082, board book, Roger Priddy",4.5,15,3.3,4.2
262174,The Three Little Pigs (Paul Galdone Classics),3.8,9,3.8,3.0
263537,"Skippyjon Jones, Class Action",4.2,1,4.2,3.5
263915,The Pout-Pout Fish,4.7,8,2.9,3.7
264171,Scaredy Squirrel Has a Birthday Party,3.9,13,4.1,4.7
265251,Waiting Is Not Easy! (An Elephant and Piggie Book),4.5,7,4.6,3.5
265395,Eva and Baby Mo: A Branches Book; Owl Diaries #1,4.0,11,3.4,3.5
266895,Pete the Cat: 5-Minute Pete the Cat Stories: Includes 12 Groovy Stories!,3.8,7,3.6,3.8
267735,The Three Little Pigs (Paul Galdone Classics),4.7,7,4.8,4.4
268138,Have Mercy!: Confessions of the Original Rock 'N' Roll Animal,4.6,13,4.4,4.5
268419,Nickelodeon Paw Patrol - Search with Skye - Little First Look and Find,3.9,6,4.1,3.2
268723,NEW LISTINGFind Your Animal: A Spiritual Guide to Self-discovery,4.0,10,4.3,3.8
268755,SCAREDY SQUIRREL,4.5,6,4.7,4.6
268975,The Foolish Tortoise (The World of Eric Carle),4.7,12,4.9,4.6
269916,Silly Lullaby (Boynton on Board (Sandra Boynton Board Books)),4.1,9,4.2,4.1
270966,"Max; Maximum Ride, Book 5 - James Patterson, 0316002895",4.7,5,4.6,4.0
271630,The Berenstain Bears' New Kitten (I Can Read Level 1),4.6,5,4.8,3.6
272327,I'm a Narwhal (Little Golden Book),4.4,5,4.5,4.3
272585,National Geographic Little Kids First Big Book of Animals (National Geogr),4.7,5,4.9,4.4
272625,Bear Wants More,4.1,10,4.6,5.0
272714,Gregor the Overlander,4.4,3,4.5,3.4
273359,"North American Wildlife: Birds Field Guide by Reader's Digest; Dolezal, Robert",4.3,2,2.4,3.1
273949,Purrmaids #4: Search for the Mermicorn,4.4,7,4.5,3.5
275296,Hank the Cowdog Ranch Life - Complete Series 5 Books,4.3,9,4.6,4.2
275785,Grumpy Monkey,4.0,13,3.9,4.4
275975,Carousel Animals Coloring Book (Dover Coloring Books),4.5,14,4.6,3.7
276174,Glad Tidings: An Anthology,4.9,15,5.0,4.9
276217,The Cat in the Hat,4.6,8,4.9,4.1
276614,Poppy (Tales from Dimwood Forest),4.6,5,4.7,3.8
276694,Surprises According to Humphrey,4.5,6,4.8,4.3
277168,Best Friends Furever (Love Puppies 1),4.8,14,5.0,5.0
277231,"Dog Man: A Graphic Novel (Dog Man #1): From the Creator of Captain Underpants, 1",4.9,8,5.0,4.4
278325,Lot of 15 1st Grade AR Accelerated Reading RANDOM Picture Books RL Level 1.0-1.9,4.5,11,4.7,4.5
279133,How Do Dinosaurs Love Their Dogs?,4.4,9,4.5,4.2
279134,Paw Patrol Phonics Box Set,4.5,9,4.3,4.1
279599,The Story of Ferdinand,4.1,7,4.3,3.4
280506,"Hello, Farm!: Lift-a-sound (Lift-A-Sound Board Book)",4.1,9,4.2,4.4
280803,The Berenstain Bears' New Kitten (I Can Read Level 1),4.7,7,2.6,3.5
281268,Jill Tomlinsons Favourite Animal Tales 6 Books Collection Set,4.6,13,4.8,4.8
281380,"Animal Tracks of Northern California by Sheldon, Ian",4.2,10,4.4,3.8
