shop_name,item_num,join_time,shop_id
jmX clhpi-f6GU9h,3097,Nov-11,60172
JMxJKMZZ3yK6ZCGYR,1254,Aug-02,60173
jmy ID05WenMOIGv,772,Oct-19,60174
jmy1nZloIsPo,3888,Dec-11,60175
JMyFg53ZCc,9862,Mar-03,60176
jmYP0DR,280,Apr-08,60177
jMzasAUm,2648,Sep-08,60178
JmzdScjseTHA5,6444,Feb-10,60179
jmzH4WJsoH,6529,Nov-19,60180
jMziSy0C mFJ3Wo,5909,Oct-03,60181
JMzMGP-,6516,May-00,60182
jmzpPiXyX,3969,Jun-03,60183
JmzR6dXYvB73ZfFcD,5842,Jan-05,60184
jn 3-KkT2eTV652fD,6304,Jan-23,60185
jn 7oTF,9805,Apr-03,60186
jN piXhpowccbxQGBH,2539,Nov-23,60187
jn_XePo9gQu4wSCxiE,9007,Apr-07,60188
JN-6xg38,100,Jul-02,60189
Jn1MY0rN8MPY5SGNBg,1552,May-07,60190
jn208ebeBlDza,1370,Nov-00,60191
jN29winS9maZ,1178,Aug-01,60192
JN2aNPN,7078,May-11,60193
Jn3JOWvAdkFEDL,8288,Jan-21,60194
Jn3SRPGe7X,8102,Dec-02,60195
jN4Bl6u0ZhX7ye,5522,Aug-13,60196
jn4BrKn,2027,Oct-19,60197
Jn4u2n4Tk8Buh,7101,May-01,60198
jn5WLDoK7rC7E,6207,Jul-11,60199
Jn5xn6oR-l3q,1760,Nov-21,60200
Jn651Yb,5375,Jun-06,60201
Jn65Be5ysnAnn2,1222,Apr-11,60202
jN6AqvscvXDoggL,8622,Jun-15,60203
jN7bK9V,4202,Sep-21,60204
jn7Q2pkM6FI,1391,May-11,60205
jn8alUBWhzv,3135,Jun-23,60206
JN8DUMD-jtlvHIW1mE,1038,Sep-15,60207
JN8glcJr4TsP,9774,Apr-01,60208
Jn9srigb,2736,Jun-07,60209
Jn9Zra6Sk73JHs,3252,Mar-13,60210
jNa01mgZUL4,8149,Jan-09,60211
JNAWCll_w,9115,Sep-21,60212
jnAWx1ft8EF0SyOxQ,6256,Jan-17,60213
JnAxsVZFST1,204,Mar-23,60214
jnAzZbsD,9520,Dec-09,60215
JNBACDRhVz8EaAqlW,5181,Sep-20,60216
jNBiCHQxJ,4822,Sep-05,60217
jnBMqVCD,556,Nov-01,60218
JnBzgwYZ6fxAMnd,1950,Aug-15,60219
jnc4W0wn,937,Jul-10,60220
jNc6Rp5E,9159,Nov-13,60221
jNcIlU2Pc,6321,Jul-06,60222
jNcnod4Z,1627,Feb-21,60223
JNcOfky6gE,2800,Jan-19,60224
JNcWfO3,275,Jan-08,60225
JnDbiC9L0_k2XOeEc4,5189,Apr-23,60226
JNDFD9o-laLn1aL,8836,Apr-16,60227
JNDI8tAYBU,3758,Aug-16,60228
jNDjGzEcP6ozg7rd,2264,Jul-02,60229
JNdUgR JeN NjY,5201,Dec-02,60230
jnEeCGAmvJeP,4408,Jan-05,60231
jNeiY215,955,May-22,60232
jNenz7cRGN2OH7I,507,Jul-04,60233
JNeo-GFGo0HkjO0Xx,1251,Nov-22,60234
JNesWvNijhIvTZMmhc,2406,Apr-05,60235
jNEZo6iqm5KWy,3485,Jun-00,60236
JNFWZnCAHISxABbi,4164,Jun-19,60237
jnfYfLNRPJ4gan,4393,Mar-04,60238
JnG3oM_E9yYzFZbc,5286,Sep-09,60239
JnGAAJf5dT,321,Feb-21,60240
JNGaW62Ok S_2PMmg,8262,Jul-11,60241
jnH1XeiD-JT,7408,May-03,60242
JNHmUkrs9rsJi5v,7678,Apr-15,60243
jNHZG9uadoU,8423,Nov-12,60244
jNi6wnJ2Jx2KvLpQb2,811,Mar-09,60245
JNiPt9s,3603,Sep-03,60246
jniQvlpZXAH_,5347,Aug-01,60247
jNj0ftDtmlJI9VMi2E,7884,Oct-21,60248
JNj1_egNsIy_n9rK1Y,6456,Sep-09,60249
JnJ1B9NjrQmBF,9436,Feb-13,60250
jNJe-DiI8,742,Jul-04,60251
JNJfV6HQg,9041,Apr-21,60252
jNJfWRA,5243,Mar-20,60253
JnjoThXMOU,2285,Jun-03,60254
JnjVpi7y3OT1Gnp,5001,Apr-18,60255
JNkDI_3mO5ST,2332,Aug-13,60256
JnKHPvbw5-M,1644,Dec-20,60257
JnkisUH7,3620,Oct-18,60258
jnkSUYEM,4924,Dec-15,60259
JNKXWQC5XDeESB2S,899,Jun-10,60260
jNLFGOV6D75T,8824,Apr-07,60261
jnlUZOUU,3145,Oct-17,60262
JnLYAyKVGePq6,9184,Apr-10,60263
JNlyPtxE424,8435,Apr-03,60264
JNMlJPZK3,8039,Apr-02,60265
JNMYAuqWB4yFAn,1344,Nov-06,60266
jNnDdgCjZ Vb_a3UG,7393,Aug-15,60267
JnneW5hvaas ,4231,Dec-09,60268
jNniXVNGWPo,2232,Nov-08,60269
JnnrQtbdFt,662,Nov-13,60270
JNNs_SCCbUkG6YPaMm,2612,Nov-23,60271
jnnVRJ6c-,6429,Mar-14,60272
JNO0XktzST,3352,Feb-13,60273
JnoRgrv,3680,Mar-08,60274
jNoZk0FQ MLXSeG,835,Aug-00,60275
JnP3X4TCO9P,7846,Mar-02,60276
JnPdx897bdaZ-OY,323,Feb-19,60277
jnpe_5x nEY15_,6887,Jul-23,60278
jnQ1FxCLp,5627,Mar-17,60279
JNQMq1PAnV,882,Jul-00,60280
jNQSR6,9604,Mar-17,60281
JNqXt0dSGdm3oqX,8081,Feb-06,60282
JnR6xoykW1Lz9Z-aB,519,Oct-18,60283
Jnr8k3DqTO,6767,Jul-18,60284
JnRb-0HVXxT5Ag,1201,Jul-13,60285
Jnrcaf32158KSKU,1497,Aug-05,60286
jNrGJz_Y,1650,Mar-18,60287
jNroYOFS,5531,Nov-06,60288
JnS-gWu5t,4327,Oct-18,60289
jnSeOYpg,9959,Oct-06,60290
jNSuka3m_,4546,Oct-16,60291
JnszjP-jP9UMB-Ev,8612,Sep-21,60292
Jnt_vm0lLSC,8241,Jul-19,60293
jNt7FnpHU2Svp_fq,7416,May-14,60294
JnTge0B_y0MRVNZL,702,Jun-20,60295
jNtlNuGY8,4618,Feb-05,60296
JntmN2vpoMd,5852,Jan-16,60297
JntRZ1PkjN2mQ-gvL,1408,Jul-01,60298
JnUN_bqqhLS0Mr_,4700,Mar-14,60299
JnuvwgzGN2E,7575,Oct-07,60300
jnV_XimhDu,2619,Jul-00,60301
JNv9gjmK,3143,Jul-10,60302
Jnv9Hxp tNukXc,2591,Sep-13,60303
jnw3c2B,8769,Jul-23,60304
jnWETM8Ioe,260,Oct-03,60305
jNwf-PNafb-7e4OFOd,7536,Sep-07,60306
JNwn9buBoz,11,May-14,60307
JNWnndMEt,221,Jun-02,60308
JnWrVzyJbf03Trwu,1444,Jul-00,60309
JnWwzmMsa4d5R5ZIva,594,Aug-23,60310
JNx5gqYFGkzakIF,7624,May-05,60311
jnX66xRb EVfy,8344,Oct-16,60312
jNxEpv D,9604,Sep-15,60313
JNxNXegnYn1F9sA5T,9777,Mar-21,60314
JNXOq,5360,Dec-22,60315
JnxOSN4,3046,Sep-02,60316
JnxPkIm8LscWzlm,3059,Sep-14,60317
jNxQOvf,5128,Mar-13,60318
JnY4wTVQd5Fw-m,6494,Jan-10,60319
jnycy6mCJVj7x1hF,8157,Dec-17,60320
JnYe1ELZj,2048,Dec-18,60321
jNYSqw556Mbn7lta,8385,Jul-22,60322
JnYT9MSBeCB8VD,6985,Mar-01,60323
JnyURhpujJH_gemgXx,6250,Nov-12,60324
jNZ2CweR,2854,Aug-19,60325
JnZfGlqaA VKm685,8484,Oct-19,60326
jnZkijGmyYuc,1326,Feb-01,60327
jO_5tLt7kAPP,4336,Aug-01,60328
Jo_6eZMiKcZUB,1450,May-12,60329
Jo_oBnNF-a1sKna4f,2332,Oct-23,60330
Jo_oMegTYjWA-7O,467,Apr-19,60331
jo-69dOL,6924,Jan-15,60332
JO-SJqkpUwDs,382,Sep-13,60333
jo0oNWPSVzVxeDWWO,1204,Nov-10,60334
jO1iieg,9531,Nov-04,60335
jO1OwQL7H0UcoB,1475,Feb-01,60336
jo2p97eZODmsBmIazE,4006,Nov-07,60337
JO32jCsk7w,973,Jun-02,60338
Jo4x_-var2V,5080,Oct-07,60339
JO5 P4GvX-,7918,Oct-09,60340
jo50sDv9O0A,8612,Feb-15,60341
jo6s6JGbiY,5287,Apr-15,60342
Jo6XA Mn7l7,3048,Oct-03,60343
jO7 10poy7Ewac,327,Mar-08,60344
JO70XWadi,4626,Oct-18,60345
Jo7PtTwGk0r-HLRK,2319,Dec-10,60346
jo7ZuQg,8917,May-21,60347
Jo8-NihtjcXrayF,8778,Aug-10,60348
jo8sLqdeY,8220,Apr-08,60349
JOabE42h,9546,Aug-08,60350
JoAg6VXNd,1696,Feb-16,60351
jOAiVY7,4092,Sep-03,60352
jOAkHS8uMw1bI3tj-o,6973,Nov-16,60353
JOanO-paiJB,9216,Dec-10,60354
jOaT3aIXr4,3785,Jun-04,60355
joATtLeRqSS03gO,2353,May-10,60356
Joau_ZL,7549,Jun-08,60357
jOb0NX2sL32bFm2QG_,2646,Sep-03,60358
JOBiXUG1JvuuP,5892,Dec-12,60359
JocDLICK,2087,Aug-18,60360
JocOFoJ1_ou69tyA7_,6285,Sep-09,60361
JOdwwhHD,9517,Jun-23,60362
jOdy77De5g3ExUi,6703,Nov-10,60363
jOE1DxkJHN0Il5y,487,Oct-00,60364
jOEMnD JEK,6137,Feb-08,60365
jOES9Cr,1677,Dec-00,60366
JoesE1YGTRNZeCEV,8092,Apr-03,60367
joeveKf56D1eTzd,5185,Aug-15,60368
JOFaACt,4311,Mar-04,60369
Jofs4MKZ 8S,2960,Jul-02,60370
jOFt59M,2836,Aug-20,60371
JOfTBPPlcZiKHLO,6002,Apr-19,60372
JOG_eWfgurK-gUc71t,2918,Jun-16,60373
jOgjHK8V,8067,Sep-04,60374
jogQPuUVeV,4184,Apr-15,60375
JogTh3Gx_vW,306,Apr-13,60376
jOgvdHg1rA3n,4454,Nov-02,60377
JogZ1xJQYK,5606,Feb-07,60378
joH TZoAdP0a,5941,Feb-01,60379
joH0CEADXbv_b,2645,Sep-17,60380
JohcTXJw4u,8165,Dec-14,60381
JoHgbz5lw,3646,Oct-04,60382
jOHJPyBJU_uBm,4677,Aug-16,60383
Johnnys One Pop Stop,576,May-13,60384
JohzQR-0FqNM3rmmhH,955,Oct-05,60385
Joi9 CsKlRWzn5dh,4619,Oct-07,60386
joiAL3BMYu,1712,May-05,60387
jOiH0 UQL,9824,Jan-09,60388
JoivmD5eQ3Q,1491,May-08,60389
JoixbA4Qm,819,Jan-11,60390
JOjbGlLsLCp57Po3,835,Jan-18,60391
jOJRGYHVwk9njwR,4405,Feb-14,60392
jojy9bTO_xyyTCgfiG,7576,Mar-22,60393
JokBYulLMsaIMTgBOd,6304,Jan-11,60394
JokM2VD,6516,Nov-23,60395
jol775sVN7DoN7a,9247,Mar-04,60396
JOLVVpf1Bq9Rw,1067,Jun-15,60397
jOMeBeG2,9117,Mar-22,60398
JOMqjwDueNBvv_K3u,9456,Nov-13,60399
jOn81yoC,8446,Mar-22,60400
jOncGY18wZ,1666,Jul-04,60401
JonuhAVz,7583,Oct-14,60402
JOOBVc2KCH1RzG4Z,7372,Sep-20,60403
joOCRvPYv9,9863,Nov-16,60404
joOVpRO6aybweEs,7313,May-06,60405
JoP0ALIEvCGfDh,8903,Jan-03,60406
JOPAhhbJA1lL,882,Aug-02,60407
joPCMzEpM4,1067,Mar-13,60408
jOpKHB_AHOPYld,4099,Dec-07,60409
JOPOEw-jcxLeG-7Z,8129,Aug-02,60410
jOPoLRDJRoL ,8166,Sep-08,60411
JOQ sr66R tlQ7b3z,5400,Sep-09,60412
JOqIBjCDLTiZ4-ML9,4913,May-06,60413
JoqOKvfZx32iBVUoO,6313,Feb-12,60414
JoR-miC8w 0ZI48z,9316,May-11,60415
jor1 ZBCa84,549,Jun-00,60416
jOrkVgnmZA,6925,Dec-11,60417
jOrl3LKGG 8j,9644,Nov-13,60418
jORorrdm,709,Mar-05,60419
JOrU2f1oR,8444,Feb-22,60420
joSE00Y,3041,Aug-17,60421
joSTGIw9vnSbp22i6U,3954,Dec-06,60422
jOt3Sd2xYiy,2344,Nov-17,60423
JOtaLrfnVM2OwgD,5562,Jan-00,60424
JOtEUbYI,8861,Feb-04,60425
joTEV M7_EQ21,6357,May-05,60426
JOTjfiE0qHnXD-D,5889,Oct-17,60427
JoTonhotqowbRCI,5411,Oct-02,60428
JoU4gly50,4619,Jul-06,60429
Jou6lSE,2339,Jun-02,60430
JOUdCwOtrK4,7398,Dec-17,60431
jOUkEFOhUPqSxqZ Sm,7926,Aug-02,60432
JoUmkQFMZT8MT0ki,9862,Dec-16,60433
JOuwlX9h9rIl5_pdYc,421,Nov-22,60434
jOv5lIFF04hkQDQ,3594,Jan-02,60435
jOvc4H9tmfMyoa7,861,May-18,60436
Jovhnzs9EfaGKIeLs,39,Apr-05,60437
jOvmRSa6_sGCff,9148,Jan-07,60438
JovqS_e9xA,7965,Mar-19,60439
JoVXgTVK1FHrGXv,5925,Jan-18,60440
jOWHX4x4,9826,Oct-20,60441
jOWn1yvgaqNCNN,2171,Mar-16,60442
JOwxYVmMA6rRFxVENl,6043,Oct-04,60443
JoX3y F9e_xKPz0I,4468,Sep-02,60444
jOXA93ODp,9821,Nov-16,60445
joXGhPDyOZtWSWAGt,4184,Sep-06,60446
JOxkMicShFFI39h,9106,Sep-10,60447
JoXmRXG07l qXwKib,8036,Feb-18,60448
JOxPDS-UODwY,3816,Aug-02,60449
JOXq3-s Qmz6Vb7J,979,Jun-04,60450
jOxuggLa0dm1,4191,Oct-04,60451
JOYDhvwCZo5P,6758,Jul-05,60452
JoYE6gOGXjkBj 0,5985,Nov-03,60453
joyGtLTk68g68f3,2401,Jun-07,60454
JoythhxG,6135,May-12,60455
JozaABqOwhC,4321,Mar-09,60456
JOzadbZR,6839,May-19,60457
Jp gs9k2RtrNII5E1,2296,Mar-09,60458
JP notMJhTdM1E4LS,212,Dec-08,60459
Jp rU2bhSJ_,5556,Aug-03,60460
JP Sv22GKUdI,1179,Mar-14,60461
jp_t1GN0NH-,1754,May-02,60462
Jp_TbGHNbuyM76,7477,Feb-05,60463
jP_V8A0Ohp,56,Aug-08,60464
jP_YPmLS8xw nfykGG,2807,Jun-06,60465
jP0fpC ,2694,Mar-19,60466
Jp1cx3h1Adm7,6758,Dec-15,60467
JP1DBhSJ0Sla50J9,2679,Feb-21,60468
jp1hltpcoqQqFJXfh5,180,Mar-21,60469
JP1iwBv,7868,Feb-05,60470
Jp2-N38V,2146,Mar-19,60471
JP2cOrOIktdI22R4,4672,Feb-07,60472
Jp32 osgI8SStAJ,4203,Nov-03,60473
jP3e7oz66aVJ,149,Nov-08,60474
jp4ua7rvU6ZyjN,9352,Jan-04,60475
Jp4vur2nwstbCA,7851,Jan-21,60476
jp58p8Exdco3Nr8EYS,9044,Jan-03,60477
jp6 gdpj_2oMd_62,1444,Jul-02,60478
JP65wpW5m,2176,Nov-20,60479
jP6Z5edo0UOOPa2,2125,Feb-17,60480
Jp8NCka,7428,Apr-11,60481
jP92XSj34pxT4ETodM,519,May-17,60482
Jp9CKecMoZr bp2,3875,Aug-02,60483
jPA7szQ_,9617,Nov-18,60484
jpahfqsznh_U_,8298,Dec-15,60485
JPaZ oExhjZ5dO-,8118,Oct-19,60486
JpB1Iam,1670,Dec-18,60487
jPbgh__D,8222,Oct-13,60488
jpbQ ep2h b,5184,May-05,60489
jPbYROy ,208,Jul-13,60490
jPc3V-Qyehd,7084,May-18,60491
jpc450Axw8cJ0UNlB,9581,May-22,60492
jPcaAry,6049,Jun-02,60493
JPcjtopMY2TIU2,7477,Aug-13,60494
JPCmU94gE4FGn8G,9552,Jan-16,60495
Jpcy75Yt_mg2n,9368,Oct-03,60496
JPdDmWvzd-wWGK,2239,Mar-22,60497
JPE9wOrro0ooyt,2200,Jul-14,60498
JpEcuj06bn2L,779,Nov-05,60499
jPeEY_Cse05w,9602,Oct-20,60500
JPeGXnH_-_67qi,443,Jan-23,60501
jPEw4Cm,6170,Jan-14,60502
jPffsYn,4544,Mar-08,60503
JPfJRot_Jj,4241,Aug-07,60504
jpG TRKcKd,204,Jan-22,60505
Jpg31ud_ycegcsB,5035,May-15,60506
jPgBv3xmFS8fzSio58,216,Nov-22,60507
JpGCMxVqWSggErY5E,6893,Jul-20,60508
jpghB2TspWrG0BzF,8860,Apr-02,60509
jPGiE6b9_ZlFB8C9vX,5749,Jun-03,60510
jpGn9B9zy,3059,Mar-04,60511
jPGTorQBN0Dom,9714,Nov-02,60512
JPGwLOt,9430,Feb-22,60513
jph8EnV,4782,Nov-17,60514
jpHpnJyFTWc,3884,Sep-10,60515
JphTmQbyHajTqDw,2568,Oct-08,60516
JpHzOYkOgjbMCAqEO,6005,Jan-11,60517
JPI1WmXlSv,2515,Nov-20,60518
jPI9c7b,7987,Feb-00,60519
JpidEkahm5k_V vVg,9313,Nov-14,60520
jpiIl9VHjKk,5770,Nov-10,60521
JpIM7KwUodZLA,692,Apr-14,60522
jpimjedBGQs,8732,Dec-22,60523
jPjDGNs0-I,2215,Mar-23,60524
jPjdozJZJAjwb1X8a-,5564,Jun-04,60525
Jpjxi5loj8IzABAN0,3975,Jul-07,60526
jPk6j3mOfvS35BC,9744,Feb-07,60527
JpkB6ckwoPj6A6,6732,Apr-08,60528
jPKQJF1HtTLnt,1914,Nov-09,60529
jpKrTIOHtOL2wNv,8083,Dec-15,60530
jPks1Y1JDQlmWjM,6870,Feb-13,60531
jPkXkCfw,7428,Nov-15,60532
jPLB2nV,2911,Jun-06,60533
jplRN jdnVM,5039,Nov-03,60534
JPlSt1r3-Waz ,9384,Jan-06,60535
jplYILEH4liC598,8107,Jul-06,60536
jpm_Xl4JgFlIOa,9147,May-06,60537
JpM3OQf-ll,4550,Aug-14,60538
JPMqT3m,8210,Mar-22,60539
Jpmt5iLaK_,6101,Jul-19,60540
jpnAwvZTDmrR,4864,Nov-04,60541
jPNJ9 VE,8224,Apr-05,60542
jPnLc0bA ,8750,Apr-04,60543
JpNoRjR31v_6QuW,5566,Mar-02,60544
JPNYuWjwf,4606,Sep-23,60545
JPo_uNbVyUUN3,2145,Jul-12,60546
JPo5Q-Sam7JO_nFT8X,6179,Jul-12,60547
JpobW R,5882,Dec-16,60548
jpoGmF03KuNo,5059,Feb-19,60549
JpP_3Q-18Rr0G9Wb0,1105,Jan-13,60550
jppItRs,1836,Oct-14,60551
JppQnzo,2476,May-03,60552
jPQ8DMjLxm,2964,Jul-10,60553
JpqaAq_,9963,Oct-13,60554
jPQb m zcNJPy,5383,Jun-06,60555
jpqgwU6,2589,Oct-20,60556
JpQHtQWp6EHDr,683,Jan-05,60557
jpRItqfgIZuN5Sh,8146,Aug-01,60558
jPrnHfWzrM,3467,Feb-16,60559
JPRQIriQ6pcnHpFB5c,5805,Mar-10,60560
JpSCsNjLd EV,76,Feb-00,60561
jpse4Z9GqeuZYu13-,9146,Sep-08,60562
JpseuZP6b z,8954,Sep-17,60563
jpsLD7AtOo9_Jyp,2540,Oct-22,60564
JPspika5dV0X,3294,Dec-14,60565
JPt-Jf7Up,6837,May-12,60566
Jpt2eeoN nQmOFpl,6812,Mar-09,60567
JPt2i_7LiSXF2H5VD,567,Feb-16,60568
JptDqSMk8eMy9CILs,3105,Mar-18,60569
JPTSJb-ELnU-f,9031,Oct-06,60570
jPU2chI,5698,Jul-17,60571
JpU5akz,7450,Aug-19,60572
jPuaDOht8xQn3UF,4253,Jul-07,60573
jPufO8qb E6,3647,Feb-06,60574
JpUFtf1y,4342,Aug-16,60575
jPupxCz,7597,Jun-23,60576
jPV1Sjh3aS-aA0iM,5878,Nov-18,60577
jpV7kRGV,2430,Nov-03,60578
JPvKptsDgJA,3204,Sep-04,60579
jPVRFJIF,3457,Jul-12,60580
jPvtZaF,4993,Mar-03,60581
jPvv5JYRA26xwc,1080,Sep-09,60582
JPw3VJNt_MiI,4761,Mar-19,60583
JPwkLyJ,2135,Jun-23,60584
JpWVa9J,7021,Aug-14,60585
jPX946rSBbA7tjw6,2609,Jul-19,60586
jpxQefTutu,1405,Dec-11,60587
jPXRaYf,9519,Jan-21,60588
JPxWkXb,5135,Jan-11,60589
JPYBWdr7ipelYkO,396,May-08,60590
jPyGLONRcclkCILoo,2554,Jun-19,60591
jPykMpNvh0s,7546,Jul-23,60592
JPyxuQScxDbjoUZ4nW,20,Jun-21,60593
jpZ 7d3tk33WC Y,1415,Dec-01,60594
jPz2y9y0faE d6fc,5962,Dec-17,60595
jPZ53kid-wquusij,1862,Jun-22,60596
jPZbZM1sealn__,8916,Mar-11,60597
jPzXz0ADEpGEw2yUp,9771,May-12,60598
JQ CEDpOx9oh1,1338,Dec-05,60599
Jq_hiFA_ tn2D3pA1r,2483,Dec-01,60600
Jq_M-yfyGp1ap,9425,Mar-08,60601
jQ_u6LqfRZQLb,5857,Nov-13,60602
jQ-23Bkt ,1794,May-20,60603
jQ-NeLaxF_pksP,8330,Mar-20,60604
jQ-QAJ3kZ1UqU,1846,Jun-07,60605
jq0X8J8aVi,8025,Jan-14,60606
Jq1AeA0J1 ,8930,Jan-06,60607
jq1kbUitnUI,2357,Nov-05,60608
jQ28l2Iepdd,2815,May-06,60609
jQ2bHb6U,5444,Feb-00,60610
jQ3P_Eh ,4195,Apr-20,60611
jQ3t2dYkEtQoDTdl,676,Nov-07,60612
JQ3tL0d3Bt5 V,6969,Dec-13,60613
jq4JV--uhhO9DUwMpw,5350,Oct-02,60614
JQ5QNPfXmxpZy9a -U,27,May-22,60615
Jq5rGo0ISuFoXmM,105,Mar-12,60616
jQ5XZcsYPMRshAXD,416,Nov-17,60617
jQ6F6zU8Bl6N_Lm,5413,Jun-15,60618
Jq7CvS2OcwUeyaO_,8922,Mar-19,60619
JQ7oWEjfOSEuvMGnl,2967,May-11,60620
JQ8eoxiFhVRleX,9835,Oct-19,60621
JQ92sSQRJRcj ,2729,Jan-07,60622
jq9RTdeu1Yb,9352,Jun-23,60623
JQAhsNjKnsSeYq41x,2549,Apr-13,60624
JqAK9xqO-u-5Yb-i,8536,May-08,60625
JQAYAGaMYoUvpE7Q,3426,Jul-18,60626
JQbcBPDMA,519,Sep-19,60627
jqbF2CkC,6327,Jun-04,60628
JQbj0sqv,1876,May-04,60629
jqBkKdVRRxLXY6F,6577,Nov-16,60630
jQbrHfS,6458,Mar-10,60631
JqbTz9e2D5C2kkA,7006,Feb-07,60632
JqbWPhItinqaXf,3367,Oct-14,60633
jqBxcIvMcdzgU8,6591,Aug-14,60634
jqbZJzToZ,2979,Dec-11,60635
JqcA9obbmBU2p2b,6866,May-07,60636
JqCcddMD,2623,Dec-15,60637
jqChSBx3oMw,1905,Dec-22,60638
JQCkI2FCLFA,3018,May-03,60639
jqCmt6B1,9906,May-06,60640
jQCqCvo,5911,Apr-20,60641
jqcu5RW kcXC,8044,Apr-20,60642
jqDgx8zOlqud6aMO,2825,Jan-17,60643
Jqdtlbb-D D0c8Fsr,531,Jan-16,60644
JQDuTX87UVN,4255,Aug-18,60645
JQeAaV7blmYPuqofRf,4102,Dec-13,60646
JqEBngH9Ed,9102,Mar-00,60647
JQErADkixLGV5o,1592,Mar-23,60648
jQEtfr0nEP3Px- DD,5636,Oct-04,60649
JQF3a2,5984,Sep-20,60650
JqfBc88SzZT,3875,Jan-05,60651
jqFEMDFt-mFy9,431,Jun-19,60652
Jqfyt3jHAIxiuXTN,7867,Jul-06,60653
JQGZqibyNnC,1459,Aug-07,60654
JQh8uHpgtzTtf9X,8690,Oct-02,60655
JQhq9eXEAQcB,7198,Dec-19,60656
JQhuFU o,3463,Aug-03,60657
JQhXyM5yz0Z5EFo_OA,9,Dec-11,60658
jqhYDeek6PkjGrii,4204,Dec-10,60659
JQIi_-4Asd6,5745,Oct-00,60660
JQiU3Du7M,4624,Feb-05,60661
jQj48taOaOYBhQAA,932,Nov-04,60662
JqjS6Ob88wZ,9133,Oct-09,60663
Jqk-xNZjCdcjKUvvt,3784,Feb-10,60664
jQK4F2d8KTrF,6299,Apr-04,60665
jqk6MnbxKL7,5559,Dec-18,60666
jqkqO8cPjzc82yf,8864,Oct-20,60667
JQkrTd2lQ Y5oy,7500,Mar-10,60668
JqleJgdO ,5116,Nov-00,60669
JQllrlBfZIsw98eFUy,5015,Oct-09,60670
jqLsd eCe1J3,1254,Feb-22,60671
JQlT7AcMeKde,8417,Jun-12,60672
jqMc9OmyBp,9696,Aug-04,60673
JqMw KFB3PPgPT4w,5412,Sep-22,60674
JqMWjISPrQyxo,1631,Jan-05,60675
JQN_wO_Wsr-q,1330,Jul-22,60676
jQnimWtld_DIqLajM,8050,Aug-06,60677
jQnsnmy9nzLVMQXn,1532,Feb-14,60678
jQNu8WZ0n,4247,Jun-10,60679
jqNwnRpc,4725,Jun-23,60680
jqO7OkOt4DR1ar,8385,Nov-23,60681
jqoa2psrl8ERUFXc,7855,Jan-07,60682
jqokLf3dwP6 2869K,1442,Aug-11,60683
JQORBctP Unoopk6,5647,Jan-05,60684
jqoRSGp9,6612,Mar-08,60685
JQoYFG_,8097,Mar-13,60686
JqpJNROSbmfX1bL,9183,Sep-19,60687
JQPkkCtUUHC,613,Jan-06,60688
JQPlFoAo-9W90CZ8M,460,Jun-12,60689
JqPPh9-dp2 2sd7,3731,Nov-01,60690
jQPx0miZa V2dndJpQ,2372,Jul-18,60691
jqQ9n sR6y3v d1dN,5827,Jan-12,60692
JqQAdh-vK,471,Jan-23,60693
jQQMyzqdGgSqCv7 ,3316,May-08,60694
jQqOvXTfFpMPd2,5288,Jun-22,60695
jQr9AHpzqhUr,6679,Sep-19,60696
JQrZwaZqa oMahT9Ze,3110,Feb-07,60697
Jqs1dU-0WQNFo,3117,Jan-18,60698
jQS1QeA_gHXE2N,9494,Sep-23,60699
jQSCs1IE-C,6238,Feb-01,60700
jQsH_T ZwM ZtvxzZ,3033,Dec-11,60701
jqsUqTVZ,551,Jul-12,60702
JqsX2rIbG,7228,Nov-00,60703
jqTHu6u1fTEQk5JAo,9720,Aug-05,60704
jqtOPmj4Jhy,9754,Feb-04,60705
jQtvR-K6XYDPZ,9819,Mar-01,60706
jqVyw6Gmq,1933,May-20,60707
JqWEK-5_BRkCMW8,998,Apr-07,60708
jQWJruz7S-_3,2835,Aug-14,60709
JqWN2rUJD,8925,Jun-18,60710
jQxaYlpLAZtSa,7979,Mar-22,60711
jqXCGKZHTdfruM9Oh5,7749,Mar-09,60712
JQxDQ EY,6710,Feb-00,60713
JQXFRP9zMiAOghl,2344,Oct-03,60714
JqxKVy87a693,8276,Aug-17,60715
jqXOhjWqExJHXYRu,7173,Apr-08,60716
JQXpKpiroW,2185,Nov-04,60717
jqY1uQIT,7228,Aug-04,60718
Jqyj-eYVpdCq pq,8211,May-22,60719
JQyZCwqafu,9175,Nov-12,60720
jqz6mg8BxqWYnO2WB,7098,Nov-17,60721
jqZcFSNTgWDl,4177,Apr-23,60722
JqzCniAiWY6K,5808,Feb-09,60723
jQZeXgTYWcM,2721,Apr-16,60724
JQzJXyvymrAcWNq,5570,Sep-20,60725
JqzpJQ637C,4688,Jun-14,60726
jR_EH78cAk8D,4431,Oct-12,60727
Jr_HNOq_8q0DKKdH,5122,Jul-07,60728
jr_SATKJiXwSaRpfWz,5187,Oct-08,60729
JR_tnpWhUJTx1eHLq,3093,Jan-12,60730
Jr-EtfoHn,98,Jul-17,60731
jR-FZENx09,765,Sep-06,60732
Jr-Pg3pRnXKd39sL,3451,Aug-16,60733
jR03-mqv9,8938,Dec-03,60734
jR0Z8tgfdb42ems,9880,Jun-14,60735
jR13KvWt4sgd,6953,Dec-19,60736
jr19CAa,3912,Jan-15,60737
